Symbol,Name,Country,Sector,Industry
UNAM,Unico American Corporation Common Stock,United States,Finance,Property-Casualty Insurers
UNB,Union Bankshares Inc. Common Stock,United States,Finance,Major Banks
UNCY,Unicycive Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
UNIT,Uniti Group Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
UNTY,Unity Bancorp Inc. Common Stock,United States,Finance,Major Banks
UONE,Urban One Inc. Class A Common Stock,United States,Consumer Discretionary,Broadcasting
UONEK,Urban One Inc. Class D Common Stock,United States,Consumer Discretionary,Broadcasting
UPC,Universe Pharmaceuticals Inc. Ordinary Shares,China,Health Care,Biotechnology: Pharmaceutical Preparations
UPLD,Upland Software Inc. Common Stock,United States,Technology,EDP Services
UPST,Upstart Holdings Inc. Common stock,United States,Finance,Finance: Consumer Services
UPTD,TradeUP Acquisition Corp. Common Stock,United States,Industrials,Consumer Electronics/Appliances
UPTDU,TradeUP Acquisition Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
UPTDW,TradeUP Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
UPWK,Upwork Inc. Common Stock,United States,,
UPXI,Upexi Inc. Common Stock,United States,Consumer Discretionary,EDP Services
URBN,Urban Outfitters Inc. Common Stock,United States,Consumer Discretionary,Clothing/Shoe/Accessory Stores
URGN,UroGen Pharma Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
UROY,Uranium Royalty Corp. Common Stock,Canada,,
USAP,Universal Stainless & Alloy Products Inc. Common Stock,United States,Industrials,Steel/Iron Ore
USAU,U.S. Gold Corp. Common Stock,United States,Basic Materials,Precious Metals
USCB,USCB Financial Holdings Inc. Class A Common Stock,United States,Finance,Major Banks
USCT,TKB Critical Technologies 1 Class A Ordinary Shares,United States,Finance,Business Services
USCTU,TKB Critical Technologies 1 Unit,United States,Finance,Business Services
USCTW,TKB Critical Technologies 1 Warrant,United States,Finance,Business Services
USEA,United Maritime Corporation Common Stock,Greece,Consumer Discretionary,Marine Transportation
USEG,U.S. Energy Corp. Common Stock (DE),United States,Energy,Oil & Gas Production
USIO,Usio Inc. Common Stock,United States,Technology,EDP Services
USLM,United States Lime & Minerals Inc. Common Stock,United States,Industrials,Other Metals and Minerals
UTAA,UTA Acquisition Corporation Class A Ordinary Shares,United States,Finance,Business Services
UTAAW,UTA Acquisition Corporation Warrants,United States,Finance,Business Services
UTHR,United Therapeutics Corporation Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
UTMD,Utah Medical Products Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
UTME,UTime Limited Ordinary Shares,China,Technology,Consumer Electronics/Appliances
UTRS,Minerva Surgical Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
UTSI,UTStarcom Holdings Corp. Ordinary Shares,China,Telecommunications,Telecommunications Equipment
UVSP,Univest Financial Corporation Common Stock,United States,Finance,Major Banks
UXIN,Uxin Limited ADS,China,Consumer Discretionary,Business Services
VABK,Virginia National Bankshares Corporation Common Stock,United States,Finance,Major Banks
VACC,Vaccitech plc American Depositary Shares,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
VALN,Valneva SE American Depositary Shares,France,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VALU,Value Line Inc. Common Stock,United States,Finance,Advertising
VANI,Vivani Medical Inc. Common Stock,United States,Health Care,Medical Specialities
VAQC,Vector Acquisition Corporation II Class A Ordinary Shares,United States,Finance,Business Services
VAXX,Vaxxinity Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VBFC,Village Bank and Trust Financial Corp. Common Stock,United States,Finance,Major Banks
VBIV,VBI Vaccines Inc. New Common Stock (Canada),United States,Health Care,Pharmaceuticals and Biotechnology
VBLT,Vascular Biogenics Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
VBNK,VersaBank Common Shares,Canada,,
VBOC,Viscogliosi Brothers Acquisition Corp Common Stock,United States,Industrials,Consumer Electronics/Appliances
VBOCU,Viscogliosi Brothers Acquisition Corp Unit,United States,Industrials,Consumer Electronics/Appliances
VBOCW,Viscogliosi Brothers Acquisition Corp Warrant,United States,Industrials,Consumer Electronics/Appliances
VBTX,Veritex Holdings Inc. Common Stock,United States,Finance,Major Banks
VC,Visteon Corporation Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
VCEL,Vericel Corporation Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VCNX,Vaccinex Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VCSA,Vacasa Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
VCTR,Victory Capital Holdings Inc. Class A Common Stock,United States,Finance,Investment Managers
VCXA,10X Capital Venture Acquisition Corp. II Class A Ordinary Share,United States,Finance,Finance: Consumer Services
VCXAU,10X Capital Venture Acquisition Corp. II Unit,United States,Finance,Finance: Consumer Services
VCXAW,10X Capital Venture Acquisition Corp. II Warrant,United States,Finance,Finance: Consumer Services
VCYT,Veracyte Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VECO,Veeco Instruments Inc. Common Stock,United States,Technology,Semiconductors
VECT,VectivBio Holding AG Ordinary Shares,Switzerland,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VEDU,Visionary Education Technology Holdings Group Inc. Common Shares,Canada,,
VEEE,Twin Vee PowerCats Co. Common Stock,United States,Consumer Discretionary,Other Specialty Stores
VEON,VEON Ltd. ADS,Netherlands,Telecommunications,Telecommunications Equipment
VERA,Vera Therapeutics Inc. Class A Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VERB,Verb Technology Company Inc. Common Stock,United States,Technology,EDP Services
VERBW,Verb Technology Company Inc. Warrant,United States,Technology,EDP Services
VERI,Veritone Inc. Common Stock,United States,Technology,EDP Services
VERO,Venus Concept Inc. Common Stock,United States,Health Care,Medical/Dental Instruments
VERU,Veru Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VERV,Verve Therapeutics Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
VERX,Vertex Inc. Class A Common Stock,United States,Technology,EDP Services
VERY,Vericity Inc. Common Stock,United States,Finance,Life Insurance
VEV,Vicinity Motor Corp. Common Stock,Canada,Industrials,Building Materials
VFF,Village Farms International Inc. Common Shares,Canada,,
VGFC,The Very Good Food Company Inc. Common Shares,Canada,Basic Materials,Other Metals and Minerals
VHNA,Vahanna Tech Edge Acquisition I Corp. Class A Ordinary Shares,United States,Finance,Business Services
VHNAU,Vahanna Tech Edge Acquisition I Corp. Units,United States,Finance,Business Services
VHNAW,Vahanna Tech Edge Acquisition I Corp. Warrants,United States,Finance,Business Services
VIA,Via Renewables Inc. Class A Common Stock,United States,Utilities,Power Generation
VIASP,Via Renewables Inc. 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock,United States,Utilities,Power Generation
VIAV,Viavi Solutions Inc. Common Stock,United States,Technology,Radio And Television Broadcasting And Communications Equipment
VICR,Vicor Corporation Common Stock,United States,Technology,Industrial Machinery/Components
VIEW,View Inc. Class A Common Stock,United States,Consumer Discretionary,Electronic Components
VIEWW,View Inc. Warrant,United States,Consumer Discretionary,Electronic Components
VIGL,Vigil Neuroscience Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VII,7GC & Co. Holdings Inc. Class A common stock,United States,Industrials,Consumer Electronics/Appliances
VIIAW,7GC & Co. Holdings Inc. Warrant,United States,Industrials,Consumer Electronics/Appliances
VINC,Vincerx Pharma Inc. Common Stock,United States,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
VINO,Gaucho Group Holdings Inc. Common Stock,United States,Finance,Real Estate
VINP,Vinci Partners Investments Ltd. Class A Common Shares,Brazil,Finance,Investment Managers
VIOT,Viomi Technology Co. Ltd American Depositary Shares,China,Consumer Discretionary,Home Furnishings
VIR,Vir Biotechnology Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VIRC,Virco Manufacturing Corporation Common Stock,United States,Consumer Discretionary,Industrial Specialties
VIRI,Virios Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VIRT,Virtu Financial Inc. Class A Common Stock,United States,Finance,Investment Bankers/Brokers/Service
VIRX,Viracta Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VISL,Vislink Technologies Inc. Common Stock,United States,Telecommunications,Telecommunications Equipment
VITL,Vital Farms Inc. Common Stock,United States,Consumer Staples,Farming/Seeds/Milling
VIVE,Viveve Medical Inc. Common Stock,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
VIVK,Vivakor Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
VIVO,Meridian Bioscience Inc. Common Stock,United States,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VJET,voxeljet AG American Depositary Shares,Germany,Industrials,Industrial Machinery/Components
VKTX,Viking Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VLAT,Valor Latitude Acquisition Corp. Class A Ordinary Shares,Cayman Islands,Finance,Business Services
VLCN,Volcon Inc. Common stock,United States,,
VLDR,Velodyne Lidar Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
VLDRW,Velodyne Lidar Inc. Warrants ,United States,Industrials,Industrial Machinery/Components
VLGEA,Village Super Market Inc. Class A Common Stock,United States,Consumer Staples,Food Chains
VLNS,The Valens Company Inc. Common Shares,Canada,Health Care,Pharmaceuticals and Biotechnology
VLON,Vallon Pharmaceuticals Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
VLY,Valley National Bancorp Common Stock,United States,Finance,Major Banks
VLYPO,Valley National Bancorp 5.50% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series B,United States,Finance,Major Banks
VLYPP,Valley National Bancorp 6.25% Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series A,United States,Finance,Major Banks
VMAR,Vision Marine Technologies Inc. Common Shares,Canada,,
VMCA,Valuence Merger Corp. I Class A Ordinary Shares,United States,Finance,Business Services
VMCAU,Valuence Merger Corp. I Unit,United States,Finance,Business Services
VMCAW,Valuence Merger Corp. I Warrant,United States,Finance,Business Services
VMD,Viemed Healthcare Inc. Common Shares,United States,,
VMEO,Vimeo Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
VMGAU,VMG Consumer Acquisition Corp. Unit,United States,Industrials,Consumer Electronics/Appliances
VMGAW,VMG Consumer Acquisition Corp. Warrant,United States,Industrials,Consumer Electronics/Appliances
VNDA,Vanda Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VNET,VNET Group Inc. American Depositary Shares,China,Technology,EDP Services
VNOM,Viper Energy Partners LP Common Unit,United States,Energy,Oil & Gas Production
VOD,Vodafone Group Plc American Depositary Shares,United Kingdom,Telecommunications,Telecommunications Equipment
VOR,Vor Biopharma Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VORB,Virgin Orbit Holdings Inc. Common Stock,United States,,
VORBW,Virgin Orbit Holdings Inc. Warrant,United States,,
VOXR,Vox Royalty Corp. Common Stock,Canada,,
VOXX,VOXX International Corporation Class A Common Stock,United States,Consumer Staples,Consumer Electronics/Appliances
VPCB,VPC Impact Acquisition Holdings II Class A ordinary shre,United States,Finance,Business Services
VPCBU,VPC Impact Acquisition Holdings II Unit,United States,Finance,Business Services
VPCBW,VPC Impact Acquisition Holdings II Warrant,United States,Finance,Business Services
VQS,VIQ Solutions Inc. Common Shares,Canada,,
VRA,Vera Bradley Inc. Common Stock,United States,Consumer Discretionary,Apparel
VRAR,The Glimpse Group Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
VRAX,Virax Biolabs Group Limited Ordinary Shares,United Kingdom,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
VRAY,ViewRay Inc. Common Stock,United States,Health Care,Industrial Specialties
VRCA,Verrica Pharmaceuticals Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VRDN,Viridian Therapeutics Inc. Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
VREX,Varex Imaging Corporation Common Stock,United States,Health Care,Medical Electronics
VRM,Vroom Inc. Common Stock,United States,Consumer Discretionary,Other Specialty Stores
VRME,VerifyMe Inc. Common Stock,United States,Technology,Security Systems Services
VRMEW,VerifyMe Inc. Warrant,United States,Technology,Security Systems Services
VRNA,Verona Pharma plc American Depositary Share,United Kingdom,Health Care,Biotechnology: Pharmaceutical Preparations
VRNS,Varonis Systems Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
VRNT,Verint Systems Inc. Common Stock,United States,Technology,EDP Services
VRPX,Virpax Pharmaceuticals Inc. Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
VRRM,Verra Mobility Corporation Class A Common Stock,United States,Consumer Discretionary,Other Consumer Services
