Symbol,Name,Country,Sector,Industry
JEF,Jefferies Financial Group Inc. Common Stock,United States,Finance,Investment Bankers/Brokers/Service
JELD,JELD-WEN Holding Inc. Common Stock,United States,,
JEQ,abrdn Japan Equity Fund Inc. Common Stock,United States,Finance,Finance Companies
JFR,Nuveen Floating Rate Income Fund Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest,United States,Finance,Investment Managers
JHAA,Nuveen Corporate Income 2023 Target Term Fund,,Finance,Finance/Investors Services
JHG,Janus Henderson Group plc Ordinary Shares,,Finance,Investment Managers
JHI,John Hancock Investors Trust Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
JHS,John Hancock Income Securities Trust Common Stock,United States,Finance,Finance Companies
JHX,James Hardie Industries plc American Depositary Shares (Ireland),Ireland,Industrials,Building Materials
JILL,J. Jill Inc. Common Stock,,Consumer Discretionary,Clothing/Shoe/Accessory Stores
JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares),China,Technology,Semiconductors
JLL,Jones Lang LaSalle Incorporated Common Stock,United States,Finance,Real Estate
JLS,Nuveen Mortgage and Income Fund,United States,Finance,Investment Managers
JMIA,Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares,,Consumer Discretionary,Catalog/Specialty Distribution
JMM,Nuveen Multi-Market Income Fund (MA),United States,Finance,Trusts Except Educational Religious and Charitable
JNJ,Johnson & Johnson Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
JNPR,Juniper Networks Inc. Common Stock,United States,Technology,Computer peripheral equipment
JOBY,Joby Aviation Inc. Common Stock,United States,Consumer Discretionary,Aerospace
JOE,St. Joe Company (The) Common Stock,United States,Real Estate,Homebuilding
JOF,Japan Smaller Capitalization Fund Inc Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
JPC,Nuveen Preferred & Income Opportunities Fund,United States,Finance,Investment Managers
JPI,Nuveen Preferred and Income Term Fund Common Shares of Beneficial Interest,,Finance,Finance Companies
JPM,JP Morgan Chase & Co. Common Stock,United States,Finance,Major Banks
JPM^C,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 6.00% Non-Cumulative  Preferred Stock Series EE,United States,,
JPM^D,J P Morgan Chase & Co Depositary Shares each representing a 1/400th  interest in a share of 5.75% Non-Cumulative  Preferred Stock Series DD,United States,,
JPM^J,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock Series GG,United States,,
JPM^K,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock Series JJ,United States,,
JPM^L,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock Series LL,United States,,
JPM^M,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock Series MM,United States,,
JPS,Nuveen Preferred & Income Securities Fund,United States,Finance,Investment Managers
JPT,Nuveen Preferred and Income Fund Common Shares of Beneficial Interest,United States,Finance,Trusts Except Educational Religious and Charitable
JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,United States,Finance,Finance Companies
JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
JRO,Nuveen Floating Rate Income Opportuntiy Fund Shares of Beneficial Interest,United States,Finance,Investment Managers
JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,United States,Finance,Finance/Investors Services
JSD,Nuveen Short Duration Credit Opportunities Fund Common Shares of Beneficial Interest,United States,Finance,Finance Companies
JT,Jianpu Technology Inc. American depositary shares,,Technology,EDP Services
JUN,Juniper II Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
JWN,Nordstrom Inc. Common Stock,United States,Consumer Discretionary,Clothing/Shoe/Accessory Stores
JWSM,Jaws Mustang Acquisition Corp. Class A Ordinary Shares,,Finance,Business Services
JXN,Jackson Financial Inc. Class A Common Stock ,,Finance,Life Insurance
K,Kellogg Company Common Stock,United States,Consumer Staples,Packaged Foods
KAI,Kadant Inc Common Stock,United States,Technology,Industrial Machinery/Components
KAMN,Kaman Corporation Common Stock,United States,Industrials,Military/Government/Technical
KAR,KAR Auction Services Inc Common Stock,United States,,
KB,KB Financial Group Inc,South Korea,Finance,Commercial Banks
KBH,KB Home Common Stock,United States,,
KBR,KBR Inc. Common Stock,United States,Industrials,Oilfield Services/Equipment
KCGI,Kensington Capital Acquisition Corp. V Class A Ordinary Shares,,Finance,Business Services
KD,Kyndryl Holdings Inc. Common Stock,,Technology,EDP Services
KEN,Kenon Holdings Ltd. Ordinary Shares,Singapore,Utilities,Electric Utilities: Central
KEP,Korea Electric Power Corporation Common Stock,South Korea,Utilities,Electric Utilities: Central
KEX,Kirby Corporation Common Stock,United States,Consumer Discretionary,Marine Transportation
KEY,KeyCorp Common Stock,United States,Finance,Major Banks
KEY^I,KeyCorp Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed-to-Floating Rate Perpetual Non-Cumulative Preferred Stock Series E,United States,,
KEY^J,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series F,United States,,
KEY^K,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series G,United States,,
KEY^L,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series H,United States,,
KEYS,Keysight Technologies Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
KF,Korea Fund Inc. (The) New Common Stock,United States,Finance,Investment Managers
KFS,Kingsway Financial Services Inc. Common Stock (DE),Canada,,
KFY,Korn Ferry Common Stock,United States,Consumer Discretionary,Diversified Commercial Services
KGC,Kinross Gold Corporation Common Stock,Canada,,
KIM,Kimco Realty Corporation Common Stock,United States,Real Estate,Real Estate Investment Trusts
KIM^L,Kimco Realty Corporation Class L Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.125% Class L Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share,United States,,
KIM^M,Kimco Realty Corporation Class M Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.25% Class M Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share,United States,,
KIND,Nextdoor Holdings Inc. Class A Common Stock,United States,Consumer Discretionary,EDP Services
KIO,KKR Income Opportunities Fund Common Shares,,Finance,Investment Managers
KKR,KKR & Co. Inc. Common Stock,United States,Finance,Investment Managers
KKR^C,KKR & Co. Inc. 6.00% Series C Mandatory Convertible Preferred Stock,United States,,
KKRS,KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061,,,
KLR,Kaleyra Inc. Common Stock,United States,Technology,Retail: Computer Software & Peripheral Equipment
KMB,Kimberly-Clark Corporation Common Stock,United States,Consumer Discretionary,Paper
KMF,Kayne Anderson NextGen Energy & Infrastructure Inc.,,Finance,Investment Managers
KMI,Kinder Morgan Inc. Common Stock,United States,Utilities,Natural Gas Distribution
KMPB,Kemper Corporation 5.875% Fixed-Rate Reset Junior Subordinated Debentures due 2062,United States,Finance,Life Insurance
KMPR,Kemper Corporation,United States,Finance,Property-Casualty Insurers
KMT,Kennametal Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
KMX,CarMax Inc,United States,Consumer Discretionary,Other Specialty Stores
KN,Knowles Corporation Common Stock,,Telecommunications,Telecommunications Equipment
KNOP,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,United Kingdom,Consumer Discretionary,Marine Transportation
KNSL,Kinsale Capital Group Inc. Common Stock,United States,Finance,Property-Casualty Insurers
KNSW,KnightSwan Acquisition Corporation Class A Common Stock,,Industrials,Consumer Electronics/Appliances
KNTK,Kinetik Holdings Inc. Class A Common Stock,United States,Energy,Oil & Gas Production
KNX,Knight-Swift Transportation Holdings Inc.,United States,Industrials,Trucking Freight/Courier Services
KO,Coca-Cola Company (The) Common Stock,United States,Consumer Staples,Beverages (Production/Distribution)
KODK,Eastman Kodak Company Common New,United States,Consumer Discretionary,Business Services
KOF,Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares),Mexico,Consumer Staples,Beverages (Production/Distribution)
KOP,Koppers Holdings Inc. Koppers Holdings Inc. Common Stock,United States,Industrials,Industrial Specialties
KORE,KORE Group Holdings Inc. Common Stock,,Consumer Discretionary,Telecommunications Equipment
KOS,Kosmos Energy Ltd. Common Shares (DE),Bermuda,Energy,Oil & Gas Production
KR,Kroger Company (The) Common Stock,United States,Consumer Staples,Food Chains
KRC,Kilroy Realty Corporation Common Stock,United States,Real Estate,Real Estate Investment Trusts
KREF,KKR Real Estate Finance Trust Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
KREF^A,KKR Real Estate Finance Trust Inc. 6.50% Series A Cumulative Redeemable Preferred Stock,United States,,
KRG,Kite Realty Group Trust Common Stock,United States,Real Estate,Real Estate Investment Trusts
KRO,Kronos Worldwide Inc Common Stock,United States,Industrials,Major Chemicals
KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,United States,Energy,Oil & Gas Production
KSM,DWS Strategic Municipal Income Trust,United States,Finance,Trusts Except Educational Religious and Charitable
KSS,Kohl's Corporation Common Stock,United States,Consumer Discretionary,Department/Specialty Retail Stores
KT,KT Corporation Common Stock,South Korea,Telecommunications,Telecommunications Equipment
KTB,Kontoor Brands Inc. Common Stock ,,,
KTF,DWS Municipal Income Trust,United States,Finance,Finance Companies
KTH,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,United States,Finance,Investment Managers
KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),United States,,
KUKE,Kuke Music Holding Limited American Depositary Shares each representing one Ordinary Share,,Real Estate,Other Consumer Services
KW,Kennedy-Wilson Holdings Inc. Common Stock,United States,Real Estate,Real Estate
KWR,Quaker Houghton Common Stock,United States,Industrials,Automotive Aftermarket
KYN,Kayne Anderson Energy Infrastructure Fund Inc.,United States,Finance,Finance/Investors Services
L,Loews Corporation Common Stock,United States,Finance,Property-Casualty Insurers
LAC,Lithium Americas Corp. Common Shares,Canada,,
LAD,Lithia Motors Inc. Common Stock,United States,Consumer Discretionary,Other Specialty Stores
LADR,Ladder Capital Corp Class A Common Stock,,Real Estate,Real Estate Investment Trusts
LANV,Lanvin Group Holdings Limited Ordinary Shares,,,
LAW,CS Disco Inc. Common Stock,United States,Technology,Computer Software: Prepackaged Software
LAZ,Lazard LTD. Lazard LTD. Class A Common Stock,Bermuda,Finance,Investment Managers
LBRT,Liberty Energy Inc. Class A common stock,United States,Energy,Oilfield Services/Equipment
LC,LendingClub Corporation Common Stock,United States,Finance,Finance Companies
LCI,Lannett Co Inc Common Stock,United States,Health Care,Biotechnology: Pharmaceutical Preparations
LCII,LCI Industries,United States,Consumer Discretionary,Auto Parts:O.E.M.
LCW,Learn CW Investment Corporation Class A Ordinary Shares,,Finance,Business Services
LDI,loanDepot Inc. Class A Common Stock,,Finance,Finance: Consumer Services
LDOS,Leidos Holdings Inc. Common Stock,United States,Technology,EDP Services
LDP,Cohen & Steers Limited Duration Preferred and Income Fund Inc.,United States,Finance,Finance Companies
LEA,Lear Corporation Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
LEG,Leggett & Platt Incorporated Common Stock,United States,Consumer Discretionary,Home Furnishings
LEJU,Leju Holdings Limited American Depositary Shares each representing one Ordinary share,,Finance,Real Estate
LEN,Lennar Corporation Class A Common Stock,United States,Real Estate,Building operators
LEO,BNY Mellon Strategic Municipals Inc. Common Stock,United States,Finance,Trusts Except Educational Religious and Charitable
LEV,The Lion Electric Company Common Shares,Canada,,
LEVI,Levi Strauss & Co Class A Common Stock,United States,Consumer Discretionary,Industrial Specialties
LFT,Lument Finance Trust Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
LFT^A,Lument Finance Trust Inc. 7.875% Series A Cumulative Redeemable Preferred Stock,United States,,
LGI,Lazard Global Total Return and Income Fund Common Stock,United States,,
LH,Laboratory Corporation of America Holdings Common Stock,United States,Health Care,Medical Specialities
LHC,Leo Holdings Corp. II Class A Ordinary Shares,,Finance,Business Services
LHX,L3Harris Technologies Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
LICY,Li-Cycle Holdings Corp. Common Shares,,,
LII,Lennox International Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
LIN,Linde plc Ordinary Share,,Industrials,Major Chemicals
LITB,LightInTheBox Holding Co. Ltd. American Depositary Shares each representing 2 ordinary shares,China,Consumer Discretionary,Catalog/Specialty Distribution
