Symbol,Name,Country,Sector,Industry
SPIR,Spire Global Inc. Class A Common Stock,,Finance,Diversified Commercial Services
SPLP,Steel Partners Holdings LP LTD PARTNERSHIP UNIT,United States,Industrials,Consumer Electronics/Appliances
SPLP^A,Steel Partners Holdings LP 6.0% Series A Preferred Units no par value,United States,,
SPNT,SiriusPoint Ltd. Common Shares,,Finance,Property-Casualty Insurers
SPNT^B,SiriusPoint Ltd. 8.00% Resettable Fixed Rate Preference Shares Series B $25.00 liquidation preference per share,,,
SPOT,Spotify Technology S.A. Ordinary Shares,Luxembourg,Consumer Discretionary,Broadcasting
SPR,Spirit Aerosystems Holdings Inc. Common Stock,United States,Industrials,Military/Government/Technical
SPRU,Spruce Power Holding Corporation Class A Common Stock,,Technology,Semiconductors
SPXC,SPX Technologies Inc. Common Stock,United States,Industrials,Industrial Machinery/Components
SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,United States,Finance,Trusts Except Educational Religious and Charitable
SQ,Block Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
SQM,Sociedad Quimica y Minera S.A. Common Stock,Chile,Industrials,Agricultural Chemicals
SQNS,Sequans Communications S.A. American Depositary Shares,France,Technology,Semiconductors
SQSP,Squarespace Inc. Class A Common Stock,,Technology,EDP Services
SQZ,SQZ Biotechnologies Company Common Stock,United States,Health Care, Medicinal Chemicals and Botanical Products 
SR,Spire Inc. Common Stock,United States,Utilities,Oil/Gas Transmission
SR^A,Spire Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.90% Series A Cumulative Redeemable Perpetual Preferred Stock,United States,,
SRC,Spirit Realty Capital Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
SRC^A,Spirit Realty Capital Inc. 6.000% Series A Cumulative Redeemable Preferred Stock,United States,,
SRE,DBA Sempra Common Stock,United States,Utilities,Oil/Gas Transmission
SREA,DBA Sempra 5.750% Junior Subordinated Notes due 2079,United States,Utilities,Natural Gas Distribution
SRG,Seritage Growth Properties Class A Common Stock,United States,Real Estate,Building operators
SRG^A,Seritage Growth Properties 7.00% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest,United States,,
SRI,Stoneridge Inc. Common Stock,United States,Consumer Discretionary,Auto Parts:O.E.M.
SRL,Scully Royalty Ltd.,Canada,Consumer Discretionary,Professional Services
SRT,StarTek Inc. Common Stock,United States,Technology,EDP Services
SRV,Cushing MLP & Infrastructure Total Return Fund,United States,Finance,Finance Companies
SSD,Simpson Manufacturing Company Inc. Common Stock,United States,,
SSL,Sasol Ltd. American Depositary Shares,South Africa,Energy,Oil & Gas Production
SST,System1 Inc. Class A Common Stock,United States,Consumer Discretionary,Diversified Commercial Services
SSTK,Shutterstock Inc. Common Stock,United States,Technology,Interactive Media
SSU,SIGNA Sports United N.V. Ordinary Share,,Consumer Discretionary,Other Specialty Stores
ST,Sensata Technologies Holding plc Ordinary Shares,Netherlands,Industrials,Industrial Machinery/Components
STAG,Stag Industrial Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
STAR          ,iStar Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
STAR^D,iStar Inc. Series D Cumulative Redeemable Preferred Stock,United States,,
STAR^G,iStar Inc. Series G Cumulative Redeemable Preferred Stock,United States,,
STAR^I,iStar Inc. Series I Cumulative Redeemable Preferred Stock,United States,,
STC,Stewart Information Services Corporation Common Stock,United States,Finance,Specialty Insurers
STE,STERIS plc (Ireland) Ordinary Shares,United States,Health Care,Industrial Specialties
STEM,Stem Inc. Class A Common Stock,United States,Technology,Computer Software: Prepackaged Software
STET,ST Energy Transition I Ltd. Class A Ordinary Shares,,Finance,Business Services
STEW,SRH Total Return Fund Inc. Common Stock,United States,Finance,Investment Managers
STG,Sunlands Technology Group American Depositary Shares representing Class A ordinary shares,,Consumer Discretionary,Service to the Health Industry
STK,Columbia Seligman Premium Technology Growth Fund Inc,United States,Finance,Investment Managers
STLA,Stellantis N.V. Common Shares,United Kingdom,Consumer Discretionary,Auto Manufacturing
STM,STMicroelectronics N.V. Common Stock,Switzerland,Technology,Semiconductors
STN,Stantec Inc Common Stock,Canada,Consumer Discretionary,Marine Transportation
STNG,Scorpio Tankers Inc. Common Shares,Monaco,Consumer Discretionary,Marine Transportation
STOR,STORE Capital Corporation Common Stock,United States,Real Estate,Real Estate Investment Trusts
STR,Sitio Royalties Corp. Class A Common Stock,United States,Energy,Oil & Gas Production
STRE,Supernova Partners Acquisition Company III Ltd. Class A Ordinary Shares,,Finance,Business Services
STT,State Street Corporation Common Stock,United States,Finance,Investment Managers
STT^D,State Street Corporation Depositary Shares representing 1/4000th Perpetual Preferred Series D,United States,,
STT^G,State Street Corporation Depositary shares each representing a 1/4000th ownership interest in a share of Fixed-to-Floating Rate Non-Cumulative,United States,,
STVN,Stevanato Group S.p.A. Ordinary Shares,,Consumer Discretionary,Containers/Packaging
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,United States,Real Estate,Real Estate Investment Trusts
STZ,Constellation Brands Inc. Common Stock,United States,Consumer Staples,Beverages (Production/Distribution)
SU,Suncor Energy  Inc. Common Stock,Canada,,
SUI,Sun Communities Inc. Common Stock,United States,Real Estate,Real Estate Investment Trusts
SUM,Summit Materials Inc. Class A Common Stock,United States,Industrials,Building Materials
SUN,Sunoco LP Common Units representing limited partner interests,United States,Energy,Oil Refining/Marketing
SUNL,Sunlight Financial Holdings Inc. Class A Common Stock,United States,Finance,Diversified Financial Services
SUP,Superior Industries International Inc. Common Stock (DE),United States,Consumer Discretionary,Auto Parts:O.E.M.
SUPV,Grupo Supervielle S.A. American Depositary Shares each Representing five Class B shares,,Finance,Commercial Banks
SUZ,Suzano S.A. American Depositary Shares (each representing One Ordinary Share),,Basic Materials,Paper
SWI,SolarWinds Corporation Common Stock,United States,Technology,Computer Software: Prepackaged Software
SWK,Stanley Black & Decker Inc. Common Stock,United States,Consumer Discretionary,Diversified Manufacture
SWN,Southwestern Energy Company Common Stock,United States,Energy,Oil & Gas Production
SWX,Southwest Gas Holdings Inc. Common Stock (DE),United States,Utilities,Oil & Gas Production
SWZ,Swiss Helvetia Fund Inc. (The) Common Stock,United States,Finance,Finance Companies
SXC,SunCoke Energy Inc. Common Stock,United States,,
SXI,Standex International Corporation Common Stock,United States,Industrials,Industrial Machinery/Components
SXT,Sensient Technologies Corporation Common Stock,United States,Industrials,Major Chemicals
SYF,Synchrony Financial Common Stock,United States,Finance,Diversified Financial Services
SYF^A,Synchrony Financial Depositary Shares each Representing a 1/40th Interest in a Share of 5.625% Fixed Rate Non-Cumulative Perpetual Preferred Stock Series A,United States,,
SYK,Stryker Corporation Common Stock,United States,Health Care,Medical/Dental Instruments
SYY,Sysco Corporation Common Stock,United States,Consumer Discretionary,Food Distributors
T,AT&T Inc.,United States,Telecommunications,Telecommunications Equipment
T^A,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 5.000% Perpetual Preferred Stock Series A,United States,,
T^C,AT&T Inc. Depositary Shares each representing a 1/1000th interest in a share of 4.750% Perpetual Preferred Stock Series C,United States,,
TAC,TransAlta Corporation Ordinary Shares,Canada,Utilities,Electric Utilities: Central
TAK,Takeda Pharmaceutical Company Limited American Depositary Shares (each representing 1/2 of a share of Common Stock),,Health Care,Biotechnology: Pharmaceutical Preparations
TAL,TAL Education Group American Depositary Shares,China,Consumer Discretionary,Other Consumer Services
TALO,Talos Energy Inc. Common Stock,,Energy,Oil & Gas Production
TAP,Molson Coors Beverage Company Class B Common Stock,Canada,Consumer Staples,Beverages (Production/Distribution)
TARO,Taro Pharmaceutical Industries Ltd. Ordinary Shares,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
TBB,AT&T Inc. 5.350% Global Notes due 2066,United States,Consumer Discretionary,Telecommunications Equipment
TBC,AT&T Inc. 5.625% Global Notes due 2067,United States,Telecommunications,Telecommunications Equipment
TBI,TrueBlue Inc. Common Stock,United States,Consumer Discretionary,Professional Services
TCI,Transcontinental Realty Investors Inc. Common Stock,United States,Finance,Real Estate
TCN,Tricon Residential Inc. Common Shares,,,
TCOA,Trajectory Alpha Acquisition Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
TCS,Container Store (The) Common Stock,,Consumer Discretionary,Catalog/Specialty Distribution
TD,Toronto Dominion Bank (The) Common Stock,Canada,,
TDC,Teradata Corporation Common Stock,United States,Technology,EDP Services
TDCX,TDCX Inc. American Depositary Shares each representing one Class A ordinary share,,Technology,EDP Services
TDF,Templeton Dragon Fund Inc. Common Stock,United States,Finance,Finance/Investors Services
TDG,Transdigm Group Incorporated Common Stock,United States,Industrials,Military/Government/Technical
TDOC,Teladoc Health Inc. Common Stock,United States,Health Care,Medical/Nursing Services
TDS,Telephone and Data Systems Inc. Common Shares,United States,Telecommunications,Telecommunications Equipment
TDS^U,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.625% Series UU Cumulative Redeemable Perpetual Preferred Stock,United States,,
TDS^V,Telephone and Data Systems Inc. Depositary Shares Each Representing a 1/1000th Interest in a 6.000% Series VV Cumulative Redeemable Perpetual Preferred Stock,United States,,
TDW,Tidewater Inc. Common Stock,United States,Energy,Oilfield Services/Equipment
TDY,Teledyne Technologies Incorporated Common Stock,United States,Industrials,Industrial Machinery/Components
TEAF,Ecofin Sustainable and Social Impact Term Fund,,Finance,Trusts Except Educational Religious and Charitable
TECK,Teck Resources Ltd Ordinary Shares,Canada,,
TEF,Telefonica SA Common Stock,Spain,Telecommunications,Telecommunications Equipment
TEI,Templeton Emerging Markets Income Fund Inc. Common Stock,United States,Finance,Finance Companies
TEL,TE Connectivity Ltd. New Switzerland Registered Shares,Switzerland,Technology,Electronic Components
TEO,Telecom Argentina SA,Argentina,Telecommunications,Telecommunications Equipment
TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,Israel,Health Care,Biotechnology: Pharmaceutical Preparations
TEX,Terex Corporation Common Stock,United States,Industrials,Construction/Ag Equipment/Trucks
TFC,Truist Financial Corporation Common Stock,United States,Finance,Major Banks
TFC^I,Truist Financial Corporation Depositary Shares,United States,,
TFC^O,Truist Financial Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of Series O Non-Cumulative Perpetual Preferred Stock,United States,,
TFC^R,Truist Financial Corporation Depositary Shares each representing 1/1000th interest in a share of Series R Non-Cumulative Perpetual Preferred Stock,United States,,
TFII,TFI International Inc. Common Shares,,,
TFPM,Triple Flag Precious Metals Corp. Common Shares,,,
TFSA,Terra Income Fund 6 LLC 7.00% Notes due 2026,,,
TFX,Teleflex Incorporated Common Stock,United States,Health Care,Medical/Dental Instruments
TG,Tredegar Corporation Common Stock,United States,Industrials,Metal Fabrications
TGH,Textainer Group Holdings Limited Common Shares,Bermuda,Consumer Discretionary,Diversified Commercial Services
TGH^A,Textainer Group Holdings Limited Depositary Shares each representing a 1/1000th interest in a share of 7.000% Series A Cumulative Redeemable Perpetual Preference Shares,Bermuda,,
TGH^B,Textainer Group Holdings Limited Depositary Shares each representing a 1/1000th interest in a share of 6.250% Series B Cumulative Redeemable Perpetual Preference Shares,Bermuda,,
TGI,Triumph Group Inc. Common Stock,United States,Industrials,Aerospace
TGLS,Tecnoglass Inc. Ordinary Shares,Colombia,Industrials,Office Equipment/Supplies/Services
TGNA,TEGNA Inc,United States,Industrials,Broadcasting
TGS,Transportadora de Gas del Sur SA TGS Common Stock,Argentina,Utilities,Natural Gas Distribution
TGT,Target Corporation Common Stock,United States,Consumer Discretionary,Department/Specialty Retail Stores
THC,Tenet Healthcare Corporation Common Stock,United States,Health Care,Hospital/Nursing Management
THG,Hanover Insurance Group Inc,United States,Finance,Property-Casualty Insurers
THO,Thor Industries Inc. Common Stock,United States,Industrials,Homebuilding
THQ,Tekla Healthcare Opportunies Fund Shares of Beneficial Interest,United States,Finance,Finance Companies
THR,Thermon Group Holdings Inc. Common Stock,United States,Consumer Discretionary,Electrical Products
THS,Treehouse Foods Inc. Common Stock,United States,Consumer Staples,Packaged Foods
THW,Tekla World Healthcare Fund Shares of Beneficial Interest,United States,Finance,Finance Companies
TIMB,TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ,,Telecommunications,Telecommunications Equipment
TISI,Team Inc. Common Stock,United States,,
TIXT,TELUS International (Cda) Inc. Subordinate Voting Shares,,,
TJX,TJX Companies Inc. (The) Common Stock,United States,Consumer Discretionary,Department/Specialty Retail Stores
TK,Teekay Corporation Common Stock,Bermuda,Consumer Discretionary,Marine Transportation
TKC,Turkcell Iletisim Hizmetleri AS Common Stock,Turkey,Telecommunications,Telecommunications Equipment
TKR,Timken Company (The) Common Stock,United States,Industrials,Metal Fabrications
TLGA,TLG Acquisition One Corp. Class A Common Stock,,Industrials,Consumer Electronics/Appliances
TLK,PT Telekomunikasi Indonesia Tbk,Indonesia,Telecommunications,Telecommunications Equipment
TLYS,Tilly's Inc. Common Stock,United States,,
TM,Toyota Motor Corporation Common Stock,Japan,Consumer Discretionary,Auto Manufacturing
TME,Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares,,Consumer Discretionary,Broadcasting
TMHC,Taylor Morrison Home Corporation Common Stock,United States,Consumer Discretionary,Homebuilding
